timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 21:01:13.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36404.240949396626,0.0,0.0036251889305714173,0.0027540378538732212,0.0037069216394406443,0.0023153325719988873,0.0015754469690309025,0.01547552474462425,0.0037345205018102213,0.012976366132085143,0.0,55.673353993367044,257969.03967515499,218577.75164825938,157742.56019500399,454.2526080965815,1973441.2985680301,3724.57691336196,129626.03401070021,0.0,256487.14184744196,220025.26238935054,177425.1039348255,151531.91366851242,157534.8044878945,1273659.4057558654,165364.31758861666,585368.2705242211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01651948299592525,0.0,0.0,0.0,0.0,4.220508103891651e-07,0.0,0.0,0.0,0.0,0.0,0.009963299441473282
2026-06-29 21:01:28.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36404.240949396626,0.0025709244110450166,0.0036251889305714173,0.003698122411934882,0.0037069216394406443,0.0,0.0017696301481748783,0.01547552474462425,0.0,0.017413477000421413,191395.206454189,55.673353993367044,307943.5021839015,218577.75164825938,0.0,510.2419351311157,1973441.2985680301,0.0,238653.13306021784,148410.96311160713,256487.14184744196,131390.77656134777,177425.1039348255,0.0,176951.90310347092,1273659.4057558654,0.0,754415.9186081898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687189512471313,0.0,0.0,0.0,0.0,4.288095061241594e-07,0.0,0.0,0.0,0.0,0.0,0.010164803657645428
2026-06-29 21:01:43.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36351.80950857051,0.0025709244110450166,0.0036251889305714173,0.003698122411934882,0.0037069216394406443,0.0,0.002330198149727707,0.015437555326320306,0.0,0.015035699203598575,191395.206454189,55.673353993367044,307943.5021839015,218577.75164825938,0.0,671.8719244144086,1043320.7547169812,0.0,351886.3890602655,148410.96311160713,256487.14184744196,131390.77656134777,177425.1039348255,0.0,233005.18338691688,679874.3897611822,0.0,574984.0354969742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01722430725350101,0.0,0.0,0.0,0.0,4.3556820185915384e-07,0.0,0.0,0.0,0.0,0.0,0.010343468303860086
2026-06-29 21:01:58.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36351.80950857051,0.0025709244110450166,0.0036251889305714173,0.0036806856591018863,0.0037069216394406443,0.0,0.0017506260877093208,0.015397347558716724,0.00394969353255535,0.01497947082203692,191395.206454189,55.673353993367044,275849.4497954205,218577.75164825938,0.0,504.7624463253359,58368.32876441679,259858.56691024106,357161.0971742277,148410.96311160713,256487.14184744196,52.047065999135945,177425.1039348255,0.0,175051.6163856265,51084.93245412561,174936.59068600723,475353.8038823345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017576719382288882,0.0,0.0,0.0,0.0,4.4232689759414823e-07,0.0,0.0,0.0,0.0,0.0,0.010544528571263511
2026-06-29 21:02:13.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38443.59498126643,0.0025709244110450166,0.003989949244609304,0.0036806856591018863,0.0037069216394406443,0.0027715331507626347,0.0015564429085653455,0.015397347558716724,0.00394969353255535,0.015194050066396386,191395.206454189,27.0343407409363,275849.4497954205,218577.75164825938,145.20574654578004,448.77311929080184,58368.32876441679,259858.56691024106,439025.3016145881,148410.96311160713,124547.20779349354,52.047065999135945,177425.1039348255,108.90430990933504,155634.5177700501,51084.93245412561,174936.59068600723,469378.4102173103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017859141868212962,0.0,0.0,0.0,0.0,4.490855933291425e-07,0.0,0.0,0.0,0.0,0.0,0.010837321496248763
2026-06-29 21:02:28.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38443.59498126643,0.0025709244110450166,0.003989949244609304,0.0036806856591018863,0.0,0.0027715331507626347,0.0027243793015231206,0.015397347558716724,0.00394969353255535,0.01905515491315047,191395.206454189,27.0343407409363,275849.4497954205,0.0,145.20574654578004,766.7396716647011,58368.32876441679,259858.56691024106,542070.8171550233,148410.96311160713,124547.20779349354,52.047065999135945,0.0,108.90430990933504,89171.82381460474,51084.93245412561,174936.59068600723,547680.2487626495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018210178291824076,0.0,0.0,0.0,0.0,4.558442890641369e-07,0.0,0.0,0.0,0.0,0.0,0.01104009811988747
2026-06-29 21:02:43.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40469.131747904896,0.0024220496046820925,0.004334271674001462,0.004072599550719726,0.004498383157662785,0.0027715331507626347,0.0029663843543238097,0.015397347558716724,0.00394969353255535,0.016841508167361213,6275.181317635597,0.0,136399.68374684686,1654.7063792280287,145.20574654578004,824.9831317535926,58368.32876441679,259858.56691024106,519982.14343261963,5004.74583615109,0.0,51.403687110174054,1504.2785265709354,108.90430990933504,866.2322883412722,51084.93245412561,174936.59068600723,390032.20833834296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018561214715435186,0.0,0.0,0.0,0.0,4.6260298479913127e-07,0.0,0.0,0.0,0.0,0.0,0.011328241600679797
2026-06-29 21:02:58.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40469.131747904896,0.0035087618969813364,0.004334271674001462,0.00445494248028958,0.004498383157662785,0.0027715331507626347,0.0029663843543238097,0.015397347558716724,0.00394969353255535,0.016799604656404267,9090.696186157973,0.0,355.4321416174939,1654.7063792280287,145.20574654578004,824.9831317535926,58368.32876441679,259858.56691024106,466476.00568374596,7250.248492027831,0.0,50.77602023107056,1504.2785265709354,108.90430990933504,866.2322883412722,51084.93245412561,174936.59068600723,406508.8471356381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018912251139046293,0.0,0.0,0.0,0.0,4.6936168053412576e-07,0.0,0.0,0.0,0.0,0.0,0.011532557734189436
2026-06-29 21:03:13.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40679.08194491669,0.0035087618969813364,0.004334271674001462,0.00445494248028958,0.004498383157662785,0.0,0.0029663843543238097,0.01894039277307108,0.00394969353255535,0.02168285842091964,9090.696186157973,0.0,355.4321416174939,1654.7063792280287,0.0,824.9831317535926,1057612.4846152926,259858.56691024106,381830.69701350253,7250.248492027831,0.0,50.77602023107056,1504.2785265709354,0.0,866.2322883412722,695277.9762687156,174936.59068600723,425272.51544312696,0.0,0.0,0.0,0.0,0.0,0.0,48.94428047366974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019608676886435895,0.0,0.0,0.0,0.0,4.7612037626912004e-07,0.0,0.0,0.0,0.0,0.0,0.011719136386260546
2026-06-29 21:03:28.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40679.08194491669,0.0035087618969813364,0.004334271674001462,0.00445494248028958,0.004498383157662785,0.0,0.0029663843543238097,0.022261567043244765,0.004390647229912048,0.020245168345670514,9090.696186157973,0.0,355.4321416174939,1654.7063792280287,0.0,824.9831317535926,1994282.4335586631,3540.479611264908,301696.0744830105,7250.248492027831,0.0,50.77602023107056,1504.2785265709354,0.0,866.2322883412722,1299130.6602463191,3540.479611264908,402018.6812969711,0.0,0.0,0.0,0.0,0.0,0.0,94.8235947772942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01996600736720513,0.0,0.0,0.0,0.0,4.828790720041144e-07,0.0,0.0,0.0,0.0,0.0,0.011923143093600413
2026-06-29 21:03:43.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41017.8874732484,0.003152003950645561,0.004451857382098397,0.00445494248028958,0.004498383157662785,0.0,0.001666108098099169,0.022261567043244765,0.004390647229912048,0.021513103253727236,5306.003263576767,2494.372811486257,355.4321416174939,1654.7063792280287,0.0,140008.06598454472,1994282.4335586631,3540.479611264908,402536.76113058056,4866.279236208526,2494.372811486257,50.77602023107056,1504.2785265709354,0.0,122129.33813400034,1299130.6602463191,3540.479611264908,424351.62550776533,288.3221589228288,0.0,0.0,0.0,0.0,0.0,94.8235947772942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02032333784797436,0.0,0.0,0.0,0.0,4.896377677391089e-07,0.0,0.0,0.0,0.0,0.0,0.012116374097266226
2026-06-29 21:03:58.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41017.8874732484,0.003152003950645561,0.004550571419338858,0.00445494248028958,0.0,0.0026567086356026758,0.001877183308054174,0.022261567043244765,0.004390647229912048,0.023788225613979083,5306.003263576767,4588.416505994249,355.4321416174939,0.0,1035.7142857142858,157745.3496318648,1994282.4335586631,3540.479611264908,562228.6950368531,4866.279236208526,4588.416505994249,50.77602023107056,0.0,0.0,137601.6089414648,1299130.6602463191,3540.479611264908,444579.3718771085,317.63709408071156,0.0,0.0,0.0,0.0,0.0,94.8235947772942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020680668328743587,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.012320198992943537
2026-06-29 21:04:13.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41377.41809453961,0.003152003950645561,0.004550571419338858,0.00301421408216393,0.0,0.0026567086356026758,0.0025329025194600605,0.022261567043244765,0.004390647229912048,0.030102643346034862,5306.003263576767,4588.416505994249,240.4853870183964,0.0,1035.7142857142858,212847.40376784114,1994282.4335586631,3540.479611264908,679772.2355974723,4866.279236208526,4588.416505994249,34.35505528834234,0.0,0.0,185667.24968957365,1299130.6602463191,3540.479611264908,578487.9786092269,346.95202923859415,0.0,0.0,0.0,0.0,0.0,94.8235947772942,0.0,101.8353349832834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021000335763730157,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.012515864166883571
2026-06-29 21:04:28.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41377.41809453961,0.002756696489189964,0.004550571419338858,0.004410071282377022,0.0039789572152494155,0.0026567086356026758,0.0025329025194600605,0.022261567043244765,0.004390647229912048,0.02774480333846635,1112.3549735218237,4588.416505994249,2973.4127824324733,4992.024631700485,1035.7142857142858,212847.40376784114,1994282.4335586631,3540.479611264908,697323.3562055546,2224.7099470436474,4588.416505994249,3221.1971809685124,5035.814321452243,0.0,185667.24968957365,1299130.6602463191,3540.479611264908,702439.4900255726,490.6185804881238,0.0,0.0,0.0,0.0,0.0,94.8235947772942,0.0,113.96128380325334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021357026537539677,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.012719555767740514
2026-06-29 21:04:43.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39608.81728172819,0.002756696489189964,0.004550571419338858,0.004410071282377022,0.003978957215249416,0.0026567086356026758,0.0025329025194600605,0.0,0.004390647229912048,0.028487836680676164,1112.3549735218237,4588.416505994249,2973.4127824324733,4992.024631700486,1035.7142857142858,212847.40376784114,0.0,3540.479611264908,696735.3061913806,2224.7099470436474,4588.416505994249,3221.1971809685124,5035.814321452244,0.0,185667.24968957365,0.0,3540.479611264908,702142.5390743429,552.4160790171139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08723262322324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021713717311349204,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.012914383878800268
2026-06-29 21:04:58.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39608.81728172819,0.0019960703253907182,0.004451100250674038,0.004410071282377022,0.003978957215249416,0.0026567086356026758,0.0025329025194600605,0.0,0.0,0.03059502794065467,805.4346072026673,8431.336149469922,2973.4127824324733,4992.024631700486,1035.7142857142858,212847.40376784114,0.0,0.0,692471.0274636343,1610.8692144053346,5095.009881734892,3221.1971809685124,5035.814321452244,0.0,185667.24968957365,0.0,0.0,700496.6868838735,409.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.21318144319318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022070408085158727,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.013117935136769841
2026-06-29 21:05:13.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37855.40372422345,0.0028330580552778078,0.003060350386228685,0.004410071282377022,0.003978957215249416,0.0,0.001708196494964197,0.01878560278588693,0.0,0.02049750642226168,118796.08438568555,9851.936073895484,2973.4127824324733,4992.024631700486,0.0,143544.88034382032,2235.362399189182,0.0,530540.2780084899,93009.3199521041,4127.1624093345945,3221.1971809685124,5035.814321452244,0.0,125214.50893300874,2199.8804563449094,0.0,538715.8232692265,276.5537787982405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022409991392610372,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.013310989455301488
2026-06-29 21:05:28.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37855.40372422345,0.0028330580552778078,0.00431018402661213,0.004410071282377022,0.004096405302602343,0.0,0.0,0.01878560278588693,0.004108431951425536,0.01991079700808836,118796.08438568555,13875.423444318978,2973.4127824324733,134435.43102474295,0.0,0.0,2235.362399189182,200605.30739572964,350799.2489696054,93009.3199521041,5812.677388836329,3221.1971809685124,109111.4877163911,0.0,0.0,2199.8804563449094,135141.3827998896,170257.98059619233,301.8349203997909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02276641008149926,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.013514379683847024
2026-06-29 21:05:43.131999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37949.34416064965,0.002885924981981886,0.00431018402661213,0.0,0.0028819023428431506,0.002585868922713169,0.0026096767664322853,0.018785602785886934,0.004108431951425536,0.0229943570090752,200271.32665531614,13875.423444318978,0.0,215294.7442586399,151965.71597458253,612.7797382802531,2235.3623991891823,200605.30739572964,369527.3996573023,155861.66268005056,5812.677388836329,0.0,173793.15719333806,0.0,540.6880043649293,2199.88045634491,135141.3827998896,171162.59702070052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023122828770388147,0.0,0.0,0.0,0.0,3.7846533333333323e-07,0.0,0.0,0.0,0.0,0.0,0.013707016693445075
