timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-02 19:01:50.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36306051008501,41032.88161360227,0.002317933273952735,0.004822575043413541,0.005337634367974609,0.0,0.0028884326910642703,0.0028578135190533843,0.022083680342142985,0.004388491016169743,0.03730085028093957,0.0,7620.937732572563,4410.7078759941805,0.0,6620.975042027673,333.92341377061393,2215414.874001229,472.0688741111252,130478.97325216793,149.97116742029976,7620.937732572563,4449.398295959042,0.0,236435.01875080823,197778.0676418522,1370997.74636345,566.4826489333502,130105.6161708598,0.0,0.0,0.0,0.0,0.0,0.0,623714.8125384143,0.0,451.4514709371343,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.3448706492063486e-06,0.015352703373998761,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.2883737310695075e-06,0.00863763083990211
2026-07-02 19:02:05.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181696958382783,38523.17789660367,0.0032407064243665223,0.004822575043413541,0.005337634367974609,0.004451012478695637,0.0021221475449732024,0.002816018033117014,0.023608910497127645,0.004388491016169743,0.025644209501274003,0.0,7620.937732572563,4410.7078759941805,48.8182782498838,4864.467146572409,266.0794210693847,1081272.2886772277,472.0688741111252,63628.89732475401,209.6749424110571,7620.937732572563,4449.398295959042,48.8182782498838,173710.12180410072,110369.74385958076,670918.5048867225,566.4826489333502,166828.21387715905,0.0,0.0,0.0,0.0,0.0,0.0,302837.7309691378,0.0,348.5813333767075,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.354872312499999e-06,0.01566119252249777,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.3587113668977146e-06,0.008836309335610573
2026-07-02 19:02:20.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181696958382783,38523.17789660367,0.0032407064243665223,0.004822575043413541,0.005337634367974609,0.004451012478695637,0.002932070749859882,0.002009403238303343,0.023608910497127645,0.004388491016169743,0.022776521758774,0.0,7620.937732572563,4410.7078759941805,48.8182782498838,105548.57209890381,131.26002791039298,1081272.2886772277,472.0688741111252,58016.50275296941,209.6749424110571,7620.937732572563,4449.398295959042,48.8182782498838,95484.88679761734,87.50668527359531,670918.5048867225,566.4826489333502,206962.31096163506,0.0,0.0,0.0,0.0,0.0,0.0,302837.7309691378,0.0,481.2427745382683,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.5690910624999985e-06,0.016034694589164445,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.480483236308777e-06,0.009047740048490144
2026-07-02 19:02:35.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.164058593307246,38380.29576685359,0.0032407064243665223,0.004822575043413541,0.005337634367974609,0.004451012478695637,0.002932070749859882,0.0027633007712082273,0.02504839391888626,0.00471725084625679,0.027097642763696396,0.0,7620.937732572563,4410.7078759941805,48.8182782498838,105548.57209890381,180.50679397723098,10889.930874462223,0.0,56129.90273450131,209.6749424110571,7620.937732572563,4449.398295959042,48.8182782498838,95484.88679761734,120.33786265148731,10196.93527336008,0.0,204202.84191355587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.76292873878,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.7833098125e-06,0.016408196655831108,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.541913063968921e-06,0.009238413665224642
2026-07-02 19:02:50.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.164058593307246,38380.29576685359,0.003302419836336178,0.0,0.005337634367974609,0.004451012478695637,0.0029615497171809825,0.0027633007712082273,0.02504839391888626,0.00471725084625679,0.033741326281644266,402.795630948618,0.0,4410.7078759941805,48.8182782498838,172377.47057153465,180.50679397723098,10889.930874462223,0.0,42724.894452494904,287.7111649632986,0.0,4449.398295959042,48.8182782498838,268.3613968420363,120.33786265148731,10196.93527336008,0.0,184667.68245019714,230.16893197063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.637217190924,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.9975285625e-06,0.016781698722497778,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.66208834594992e-06,0.009449370410219584
2026-07-02 19:03:05.002000093,0.0,0.0,0.0,0.0,0.07920950514061721,0.0,0.0,0.0,0.0,18.452214265711888,38359.07508901069,0.003302419836336178,0.00524094847153137,0.0,0.004451012478695636,0.0029615497171809825,0.0027633007712082273,0.02504839391888626,0.00471725084625679,0.03201118874492409,402.795630948618,7516.685178925001,0.0,48.81827824988379,172377.47057153465,180.50679397723098,10889.930874462223,0.0,53814.28702913807,287.7111649632986,7516.685178925001,0.0,48.81827824988379,268.3613968420363,120.33786265148731,10196.93527336008,0.0,194619.08507727637,230.16893197063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.5868750609,0.0,0.0,0.0,1.7164663622222222e-06,0.0,0.0,0.0,0.0,8.021277899999999e-06,0.017074193175683837,0.0,0.0,0.0,0.0,1.6803113326100294e-06,0.0,0.0,0.0,0.0,4.737642807075661e-06,0.009636711301907694
2026-07-02 19:03:20.002000093,0.0,0.0,0.0,0.0,0.07920950514061721,0.0,0.0,0.0,0.0,18.452214265711888,38359.07508901069,0.003302419836336178,0.00524094847153137,0.0,0.004722766827864799,0.0029615497171809825,0.0029344079165663653,0.02504839391888626,0.00471725084625679,0.031169796319317617,402.795630948618,7516.685178925001,0.0,107536.8026254102,172377.47057153465,266.48796705334314,10889.930874462223,0.0,52583.15542881664,287.7111649632986,7516.685178925001,0.0,102722.89976815725,268.3613968420363,109526.55445892405,10196.93527336008,0.0,127207.60914484106,230.16893197063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.7600852272,0.0,0.0,0.0,1.755849695555555e-06,0.0,0.0,0.0,0.0,8.230527899999999e-06,0.017445946410532324,0.0,0.0,0.0,0.0,1.718247495324305e-06,0.0,0.0,0.0,0.0,4.856696791182398e-06,0.009847152329335675
2026-07-02 19:03:35.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.405531367306533,38401.20415252598,0.003377504087193459,0.00524094847153137,0.00542514513644801,0.0037203876813141595,0.0029615497171809825,0.0029344079165663653,0.02504839391888626,0.00471725084625679,0.03487122762440005,892.8610354223433,7516.685178925001,4367.600015797165,172081.9822992198,172377.47057153465,266.48796705334314,10889.930874462223,0.0,50002.73834005515,382.65472946671855,7516.685178925001,4367.600015797165,164376.81891268757,268.3613968420363,109526.55445892405,10196.93527336008,0.0,125181.53504395098,510.20630595562477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.8469825329685,0.0,0.0,0.0,1.7952330288888888e-06,0.0,0.0,0.0,0.0,8.4397779e-06,0.017817699645380807,0.0,0.0,0.0,0.0,1.7561836580385805e-06,0.0,0.0,0.0,0.0,4.928471882392126e-06,0.010032456450888723
2026-07-02 19:03:50.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.405531367306533,38401.20415252598,0.003377504087193459,0.00524094847153137,0.00542514513644801,0.005040303038743282,0.0031399792646941553,0.003070439575839678,0.0,0.0,0.03335272976852414,892.8610354223433,7516.685178925001,4367.600015797165,233133.05294822162,93.33166235630546,334.8437427009857,0.0,0.0,48148.1494193088,382.65472946671855,7516.685178925001,4367.600015797165,222694.2595326296,46.66583117815273,196505.44214509273,0.0,0.0,39606.24168437224,510.20630595562477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0396256960853,0.0,0.0,0.0,1.8346163622222217e-06,0.0,0.0,0.0,0.0,8.649027900000001e-06,0.01818945288022929,0.0,0.0,0.0,0.0,1.7068942857142858e-06,0.0,0.0,0.0,0.0,5.04639464222217e-06,0.010242371535987517
2026-07-02 19:04:05.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.380940950552098,38327.57081132982,0.002435583870965787,0.00524094847153137,0.00542514513644801,0.005040303038743282,0.0031399792646941553,0.003070439575839678,0.0,0.0,0.020869551386377264,643.8594538298516,7516.685178925001,4367.600015797165,233133.05294822162,93.33166235630546,334.8437427009857,0.0,0.0,54539.146679722995,275.9397659270793,7516.685178925001,4367.600015797165,222694.2595326296,46.66583117815273,196505.44214509273,0.0,0.0,46668.58669715435,367.91968790277235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.520701549455,0.0,0.0,0.0,1.873999695555555e-06,0.0,0.0,0.0,0.0,8.688944033333333e-06,0.018475437406973147,0.0,0.0,0.0,0.0,1.7068942857142858e-06,0.0,0.0,0.0,0.0,5.116928266298998e-06,0.010430473872230958
2026-07-02 19:04:20.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.380940950552098,38327.57081132982,0.002154125197032999,0.0,0.00542514513644801,0.005040303038743282,0.0031399792646941553,0.003070439575839678,0.0,0.0,0.01764869664381001,569.4543675446563,0.0,4367.600015797165,233133.05294822162,93.33166235630546,334.8437427009857,0.0,0.0,48841.551382963844,244.0518718048527,0.0,4367.600015797165,222694.2595326296,46.66583117815273,196505.44214509273,0.0,0.0,45930.905351256195,325.4024957398036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.1800956342277,0.0,0.0,0.0,1.913383028888889e-06,0.0,0.0,0.0,0.0,8.894194033333332e-06,0.018845486233362036,0.0,0.0,0.0,0.0,1.7068942857142858e-06,0.0,0.0,0.0,0.0,5.233768940293626e-06,0.01063995089293803
