aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
121.81296786647282,363.160917688985,122.19338471408686,150.49443108684366,92.23288859162115,74.46647037731691,336.1315828300345,80.16189194411389,307.12268380824287,367.65966189054467,113.73682777983392,2052.588670136655,5952.897931523708,932.7844502018631
119.71843800154085,362.1845600763988,125.46774301893834,143.893849719684,91.41910304518757,75.58292000220388,335.33993573554943,72.20406394830972,305.3657629728131,367.94377447025283,109.69369481587827,2051.683361315374,5728.047872077677,897.0034238399567
120.08452732791754,365.67362137869475,124.12622625798453,142.86136430584375,91.53918238178443,77.90419548692621,339.78024573684445,68.46311365068253,307.2518379882349,374.1071462152449,111.55898412438593,2044.6447220944733,5439.417043848423,880.5863424386515
116.6099353669427,366.73098209771325,126.16470731960298,139.3706511160415,91.40671453095355,76.40314145327189,338.9966337178677,66.86404633181562,306.22260455111973,380.22664627103813,108.00036110195906,2030.6559707230826,5740.452746269719,857.0901275822796
118.40569669594771,370.5697785974725,130.69831143655782,139.99522043990393,92.33656459845106,78.24654073955811,342.3605200097266,67.17851298848909,308.5944924733144,382.5765331701841,113.46891234081141,2023.4116312625495,5673.627741145742,845.7045578275892
118.27035374411416,370.7870384429415,130.3552255015243,132.79550060202192,92.17588278144562,76.63246640382332,342.0688725024253,65.85716209158856,308.0212613808823,381.979295319965,112.83282745529894,2012.3969933114347,5705.710546767956,810.0721298312474
117.52656583087845,371.08944696248295,133.19871980521103,133.15725718003466,94.70980199744362,75.72420246483983,342.1286459041994,64.90366371035246,308.3729700046385,383.8189957416304,110.23951109782571,2010.3682557303132,5290.96457865481,782.4062974780379
115.58018009399888,363.2559168640185,131.6823648218381,133.01832409788227,94.55532519510292,72.8538547318831,342.2782147953708,65.07003461910165,307.4212225465153,382.65571499315007,110.37322300794843,1992.9648490447742,5498.733849583996,744.1848273771724
115.14718804750787,364.0545614109078,135.92845682781052,128.69792704213708,93.01950884582422,73.9088766212133,335.2259887846439,62.372590110364335,303.7503886678647,390.2520397248382,110.73636914659863,1982.3454609895869,5447.329807498128,713.7669030897691
111.7713684387864,356.2157389268275,136.51632999190085,120.07405842608985,92.29326588338093,72.74897541881892,332.0447974481363,63.35403073863377,302.63059763003656,389.1079526779417,111.15020546442463,1991.234191185788,5149.688864182784,704.4471177873688
111.09750468871479,358.36493542184706,139.47197996141048,119.18969867762429,89.57214294511937,77.52855567820896,326.30265638239615,66.71109516371557,299.3001350037967,396.7118932741568,111.45596345408889,1916.2712674209806,4903.930077604069,669.8048381472979
112.40574542454426,349.65243228962197,140.97752138445335,112.13557511071154,90.30782931640555,77.39181373664951,322.64890940349983,66.7921972284536,298.30160325221453,398.6903595071292,112.10345954602577,1893.6732544826768,5134.06432146966,643.83863499541
113.19788810409361,351.623680600964,147.17518372210216,109.96942387215671,89.02627957802251,82.74780311240791,317.084805941395,68.32735845066837,296.07144572728333,402.1602054222359,115.17679218460712,1877.5534491332078,5225.519612847829,617.3697832575339
111.9075220170553,345.99874069818253,145.94051647742603,107.15239673275501,94.02198735755863,82.96338834358835,312.34560754878044,71.45689505765156,296.24201006353576,405.8742601057929,116.92971189520749,1857.1000437998123,5206.215197535731,601.5443414359044
110.71608492882856,348.42874476703804,149.46815182319338,104.21418068167499,93.30994037566984,87.87960449942626,307.1074334896246,83.85783219058055,292.81818648511705,411.21031220119374,115.5406481634706,1842.8620745727626,5111.134049448659,577.9549074163024
108.70101200230678,340.37298868422016,144.28522129691493,105.51168020547617,93.83575557043032,87.47458948282505,303.4445034268028,65.86914869236571,292.1533828424956,413.5788642852427,115.4206082497369,1824.111833567026,5337.80457192479,589.1303133404293
109.65026241296974,342.9959861235208,150.9697800406404,102.52677650313296,89.16198134333209,90.82236417734252,298.38873224466874,66.03847881175672,288.9953008270611,415.47747951906507,113.58884186309614,1814.275428166718,5485.375227815938,548.0042346075564
