aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,286.25522514129165,0.0,25.655572174210164,167.463594144855,161.55279685032033,317440.470905358,0.0,0.0,217.05198679133443,24.804959600662436,1595.24611892713,345355.1886697629
0.0,286.5448482522918,0.0,25.72144058288763,167.8555686139244,161.95723198744284,317717.3035212663,0.0,0.0,218.11758879033434,24.963803043695307,1597.026768216309,345972.1772203495
0.0,286.82917882337046,0.0,25.783117768917368,168.64814212294215,162.56896851855123,318256.6648077834,0.0,0.0,219.28981065486792,25.0250713736557,1597.1777478599283,346281.6959200645
0.0,287.2146852379166,0.0,25.848778697922274,169.04026597084143,162.97264147847022,318549.57948524674,0.0,0.0,220.34940513235253,25.113856808186338,1599.1806901666273,346906.0611753706
0.0,287.3883167518001,0.0,25.91192699851496,169.772570217784,163.77211558821628,319092.2394838899,0.0,0.0,221.21455526925666,25.174980761417665,1599.0682733281744,347197.33670589555
0.0,287.5097950648073,0.0,25.977380848303532,170.16515825792953,164.1759797590916,319374.8010430606,0.0,0.0,222.05551628735404,25.34664257000171,1600.1243439359773,347823.2169414519
0.0,287.6137711124991,0.0,26.10249799945804,170.9637778830595,164.84895937537635,319908.9097245394,0.0,0.0,223.2420913008251,25.407896302500728,1599.9146667600132,348126.94120461744
0.0,288.08147166086087,0.0,26.16800140314998,171.3567469236533,165.2526670580749,320190.4422432681,0.0,0.0,223.9766671320571,25.533714431048207,1601.2537889472198,348751.72849190154
0.0,287.85397800534736,0.0,26.282083122867604,172.06300550790777,166.0638356763547,320712.98430075316,0.0,0.0,225.73601723164543,25.595122622322503,1603.5419195018983,349058.663787476
0.0,288.1740107276174,0.0,26.34766307612276,172.45635323466007,166.46756313366743,320981.09192927467,0.0,0.0,226.57820756688702,25.69430191370288,1604.3499711819554,349673.82933839096
0.0,288.3656010784479,0.0,26.451979566558467,173.13679309297578,167.12045200875912,321516.29910094646,0.0,0.0,227.89845669899785,25.755859842475925,1604.920440226101,349966.5108750029
0.0,288.3481231480194,0.0,26.517615037060448,173.5302097813874,167.52376982177967,321793.28602957504,0.0,0.0,228.73994491258847,25.913805839348708,1605.7528357793426,350582.83635607647
