aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
5108.710769230769,2691.5435897435896,5154.323589743589,5008.996410256411,4511.626666666668,4318.983076923077,1725.7082051282052,3820.1753846153856,1711.586666666667,10724.402051282052,4828.8076923076915,56367.775712377166,454941.75538461533
5096.368205128204,2714.537044396154,5144.146153846153,4993.514358974358,4501.424615384615,4309.476923076923,1718.1830769230767,3820.288717948719,1704.9651282051284,10716.103589743589,4822.890256410256,56628.63162082934,455056.3241025641
5086.870256410255,2740.9476923076923,5137.5564102564085,4973.246153846154,4492.059999999999,4302.297435897436,1726.6220512820507,3819.033333333333,1713.243589743589,10684.234871794868,4809.21435897436,56898.646997132164,455065.7553846154
5078.12205128205,2763.6260520884607,5126.552307692306,4964.471282051282,4480.575384615383,4295.9317948717935,1718.1682051282044,3822.3641025641023,1706.9312820512814,10682.283076923077,4807.0630769230775,57177.81342617228,455108.59743589745
5069.724102564102,2792.6589743589734,5122.267179487179,4947.3097435897425,4470.697435897434,4292.325128205129,1726.8605128205127,3819.303076923077,1715.4753846153842,10677.342564102566,4792.921538461538,57463.33210965957,455200.20769230765
5059.887179487178,2815.008044366666,5108.421538461538,4938.423076923077,4457.599999999998,4287.37435897436,1717.07641025641,3824.4999999999995,1707.6430769230765,10665.984102564107,4790.115897435898,57732.12815967668,455242.85692307685
5049.92769230769,2844.6425641025635,5099.59282051282,4921.891282051281,4448.414358974357,4281.823076923077,1726.2815384615385,3824.802564102565,1717.0569230769233,10639.070769230771,4776.792820512819,58006.39735909557,455034.92512820516
5046.58923076923,2866.685811524358,5082.230256410256,4916.592820512818,4437.202564102564,4279.494871794872,1716.962051282051,3829.416410256412,1709.3558974358973,10635.021025641023,4771.667179487179,58279.915794485896,455261.2030769231
5040.292820512821,2897.0917948717943,5073.751794871793,4901.785128205127,4431.741025641025,4272.626153846154,1727.0123076923076,3830.0051282051304,1719.5241025641026,10628.581538461536,4760.1046153846155,58571.759229776944,455463.8430769231
5034.199487179487,2920.660448733333,5055.368205128206,4892.566666666666,4420.577435897435,4269.984102564102,1718.7179487179494,3831.4097435897456,1712.5041025641024,10619.551794871797,4753.289230769231,58838.036215809436,455643.2589743589
5028.0984615384605,2950.7420512820504,5044.755897435898,4879.48,4415.463589743588,4262.86564102564,1728.1230769230776,3833.30923076923,1722.007179487179,10591.528717948719,4739.1897435897445,59130.2424024258,455575.8097435897
5027.741538461537,2974.9350837756406,5024.583076923078,4872.206666666666,4405.608205128204,4258.452307692306,1721.0107692307695,3834.449743589743,1714.8184615384607,10592.42358974359,4734.50923076923,59402.489536596906,455900.6943589744
5024.652307692307,3005.072307692308,5021.137435897436,4858.711794871793,4404.304615384615,4252.744102564103,1731.2405128205128,3835.7379487179496,1725.0646153846149,10583.964615384613,4719.539487179486,59719.26607519793,456055.7866666666
5019.291794871795,3030.0595245602576,4995.709743589742,4848.16,4397.108205128206,4246.795384615385,1724.6015384615387,3835.7451282051284,1718.1369230769226,10576.116923076921,4711.944615384614,59967.56042497989,456115.12205128203
5007.126666666666,3058.961538461539,4989.6384615384595,4836.878974358976,4399.057948717948,4240.888205128204,1734.0825641025647,3834.927692307691,1727.0358974358976,10551.549230769228,4695.812820512819,60268.71606294743,456118.1712820513
5002.902564102565,3082.753566885897,4971.583589743586,4830.624102564103,4392.8923076923065,4234.925128205127,1726.9789743589745,3833.1841025641006,1719.5174358974364,10550.895384615382,4690.164102564103,60537.49966487723,456449.1030769231
4994.6456410256405,3112.1374358974354,4965.169743589741,4819.0102564102535,4393.069230769231,4231.557435897435,1737.9107692307691,3834.7384615384594,1729.1564102564107,10545.405641025638,4675.300512820512,60845.48446228011,456691.4276923077
4988.386153846152,3137.1924389038454,4950.237948717949,4814.139487179485,4388.072307692309,4221.656410256409,1732.7646153846147,3834.7379487179464,1721.9492307692308,10537.702564102563,4668.9369230769225,61112.33329026834,456928.08153846156
4979.558461538462,3166.1128205128207,4942.044102564104,4803.023076923074,4382.423076923075,4215.644615384615,1742.502564102564,3834.7892307692287,1730.8712820512817,10515.67435897436,4655.420512820512,61407.11716599029,456908.94717948715
4975.116923076924,3191.059167619231,4931.9851282051295,4803.139999999998,4379.108717948717,4211.606666666667,1739.4020512820514,3835.0399999999977,1722.54,10522.27641025641,4651.79641025641,61704.89591774051,457245.6912820513
4966.313333333333,3219.195897435897,4924.781025641026,4788.673333333333,4372.669743589743,4206.348205128205,1748.4769230769227,3834.810256410256,1730.8261538461538,10514.290256410257,4641.860000000001,62004.98342472416,457364.03641025646
4958.6764102564075,3242.84769232564,4916.864102564102,4785.803076923076,4365.533846153846,4196.67846153846,1743.9476923076916,3836.6928205128206,1721.5435897435898,10494.695384615387,4637.218974358973,62271.298779371595,457627.9574358974
4950.048717948717,3271.0661538461522,4909.328205128205,4772.974358974358,4357.27641025641,4188.422564102563,1753.4123076923067,3835.157948717948,1729.9994871794868,10467.84564102564,4621.21282051282,62540.41122498008,457536.0779487179
4943.766153846153,3294.2099559384606,4900.265641025641,4773.30717948718,4350.426666666665,4181.289743589745,1749.2882051282052,3837.4876923076913,1722.787179487179,10468.271282051279,4616.047179487178,62818.424248560856,457712.9215384615
4934.18,3323.313333333332,4895.577948717947,4761.255897435897,4341.039487179486,4173.708205128206,1759.1538461538469,3837.0938461538462,1733.0410256410257,10473.439999999997,4602.873333333333,63104.49274740402,457784.4143589744
4927.6153846153875,3347.4086609102565,4881.217948717947,4760.104615384614,4329.0574358974345,4166.149230769231,1756.218461538462,3839.317948717949,1727.1364102564105,10460.717435897432,4594.973846153846,63366.29007068771,457844.3994871795
4922.751794871795,3376.729743589744,4875.3974358974365,4752.978461538463,4319.252307692308,4157.172820512821,1765.7974358974363,3838.4958974358965,1737.5107692307695,10450.19487179487,4585.23282051282,63656.201876297295,457709.0476923077
