aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
136.74325765550842,238.7846698903459,134.13334545900034,118.44551329636444,42.039093578188805,67.76059445188874,149.4395456799096,72.4012929347209,79.97545873677701,289.1921252132677,110.12483196171245,987.0090356981723,5241.495926830459
135.61824992362594,223.192097775323,140.10330264737655,109.30158285313695,52.639974128157185,65.65918189604898,149.61824476812734,73.78408384787471,76.18301035755941,275.75016705812845,108.56701351619921,975.7108481575502,5493.239153403143
141.7922486015063,225.67264078820992,131.72202847587485,108.15939944892382,44.96497081325352,63.22166829257446,144.8187249544619,70.33817480705149,78.7974872795943,251.39574709182622,110.04726556343125,956.951749823263,5551.518998856647
137.3525209843238,209.005430687727,135.05294242946297,104.46942002969654,56.26696520107408,63.97990127207902,147.28069114149494,68.43066543295909,78.79403707351827,258.5256281028153,106.02158600796776,911.1655295475787,5419.201380429576
143.39452811778372,211.25741207565855,125.69019701833871,108.50405054910115,47.63981130631993,62.673425306778626,143.80197296888437,64.93385796741609,84.1343411737059,256.9705220377788,108.80996445262431,894.1899599300516,5430.598481561914
140.8915856886771,193.5526772562363,134.20996264104363,100.02328625758635,55.99116213157377,72.19847869367035,147.90246182683356,64.9056782057856,89.93428884238689,248.50823404595326,104.21659616686378,881.7536430112434,5596.84508205239
142.06183880610067,195.95911055604756,118.35591585213996,104.22118179995623,53.19678892001286,70.20647746151464,144.9442737876404,62.47953476757871,96.65516693292936,224.89348401276794,106.6657120583506,871.8216039928005,5644.125795061411
137.7893051239765,178.21582433452508,126.11355750914782,98.41255282258238,61.577429275134996,74.93176799378618,152.10153353801337,61.725362904723404,106.61816822503027,233.29150106794043,99.24421041942507,829.1740967791329,5645.903604155853
140.05851003102407,180.90088253744406,111.71515124173037,105.37838934855769,58.076981898426084,74.82962355946525,150.00364859520448,61.10733944949276,114.09410391776137,231.4149710093497,101.19670308262431,809.296991775803,5545.177275717645
133.70268503940332,162.84855351937685,123.15674655563834,95.33503463758312,60.39730809994787,78.61554133157016,159.61352484996226,62.27278383173324,125.60448466974302,222.95090535368513,91.09975879347317,804.6637441773538,5620.137173546947
133.09681026679618,166.48888140069565,105.94107137248697,100.25428891611215,56.33417215672764,77.1370340391359,158.53664785138082,61.6820349296064,133.76036220612826,195.3323864648444,91.88624761276971,796.3587255635288,5579.5788718058475
130.89046126505025,149.18275272236542,110.02189820833449,93.55306838717357,54.54547423288152,79.68420723705671,169.09252043033501,58.89957953389968,146.65139747234468,203.93177880281607,81.24413038522432,754.7798651690032,5553.149701664603
132.57308626049002,153.39023708817712,88.87678649630172,102.3615282760362,50.958478474555946,79.54634149331167,168.38602138218874,59.05012900129004,155.08981181787541,198.87877956658446,81.4809739174291,731.7551418111195,5501.703002171892
116.97948631845361,133.64610756301732,95.872225613176,97.78698928553969,45.03968378993621,83.74227292823622,180.5846210510674,60.025431541273086,167.15448303936662,200.5471321249729,69.93096052141641,723.377456688997,5703.9317556032
118.86271532767898,138.2864376785321,84.11367183183364,102.59886085237542,41.529474401004464,83.79861232086867,181.218345802908,60.83195122517449,176.50969577919284,181.36286102206117,71.78840963738037,719.6680041853621,5738.199505790365
109.15264413786772,118.59884718665612,91.46807918990129,100.19540551734345,40.4723326344757,81.53043219489022,195.49825055528612,58.193527332788825,189.8122149882289,198.09345286467922,64.33305942568808,691.5648153528005,5773.064104918596
111.81185207154329,124.92941912020252,78.13815924134228,104.53242907671456,41.08935771457771,80.7701370010211,197.25736016356518,58.3560825519396,198.76235450597122,199.00764873093132,66.17528419004455,660.2999681445807,5781.668113935935
98.70222694921192,105.64448354211184,88.10197716171103,97.93482706226618,38.47404959590077,77.77755753642114,210.90699791862266,59.859966727088384,211.63897859950757,205.13719150341768,66.97154151532267,662.3463712275126,5937.939834487024
100.73864459360259,112.92200943662544,79.90036283832598,97.17611333836275,37.26936637164296,77.19413774024252,211.83141599965404,60.45437045002593,221.20400785395097,192.73863004626605,67.29946686032616,652.8119635186225,6005.5595080223275
88.77883036571606,93.69196983981885,89.2275212017178,95.85341985875607,38.18927336204874,70.29138629068864,225.07420772114656,59.052449663685216,233.681563711093,210.5829542142503,69.67939783977438,622.4788613240216,6048.782697005805
93.76313817105597,100.84950297545033,82.58968007894602,97.89703700661403,37.67287902410128,66.79633805644981,226.7555358269474,59.03770279575926,244.66668071478836,202.99045519519905,70.57579437649825,613.2519253201934,6059.05574739017
83.80448788121917,80.5594075943506,92.5245955551442,92.88380510258821,32.015253608082375,60.96755922836504,240.60189871316234,58.14111634923621,257.1891884936597,201.526345570434,73.06898924813197,611.0668876827451,6129.1221720665
90.60196662834095,88.25684533291708,83.9000382769856,91.7643320514243,27.273300374064977,56.912386702349224,242.7847244635048,58.02058948971351,265.4395720625041,191.50450032356994,73.85514667465871,624.9168970199721,6228.757370744846
79.80987338187387,68.5006304547795,90.62379573692236,88.03176337817604,28.62208453685376,55.22082023669548,258.6913534985486,56.25509852291103,279.759364781377,199.93875845326704,73.32876410150978,608.1006081370598,5956.875000639109
82.49925484189231,78.11801004180917,83.59222235934604,87.77342688007674,26.60012807134992,54.301722844724985,260.41968980358706,55.6018692688765,286.6432740395459,200.4090545230741,75.20227927428373,602.6162567170005,6020.240315977614
77.91636404932284,58.34711793669655,92.42322389394532,84.51378018374648,23.830005211965652,54.70571381441673,276.6274587005786,55.55643016095248,301.25851784505755,198.02349837650317,78.15811110510948,621.9128913184741,6188.459295619486
