aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
1021.5920674728897,467.7323922502039,1220.0454575013548,1147.6258411315955,1093.8113275968378,1098.1801598596692,39699.698937612215,523.6515449980634,916.9015271036988,573.5274713527804,2413.203638996814,1068.9778031168412,11676.514335524807,113056.14227486447
994.4850548839938,469.0693232956276,1191.7846205886278,1120.0775084668976,1067.3265905604478,1073.4416056951566,38790.445562296634,524.0255256824511,893.5010642186419,567.7892752871024,2352.8936502886518,1045.4469731767974,11375.33305533604,110365.9538042089
965.3976143173978,468.70588597688936,1166.3918194221526,1092.5778170091407,1040.3257996931773,1043.153130095185,37883.76819304502,526.2854691287093,870.9841781263218,571.5987549758837,2293.076897408413,1016.8924705290658,11064.091952909266,107534.79642782109
938.0099163422591,470.4519224933359,1137.022846991512,1064.0681607832676,1010.838684752064,1020.1892212081672,36986.93900239501,525.9509738141157,847.3306968141874,567.5201596434954,2224.2674752683133,993.0527442873857,10758.914358976243,104827.4608655492
909.3828186861307,470.8410044175756,1110.5889430480522,1032.9319606875417,987.2101546679863,988.4853784505916,36101.529451527764,528.9455892259033,824.4134030158203,568.1402094422132,2164.0212622323565,964.8415456352838,10454.56005004234,102080.68274837255
881.8462217417463,470.36357984606957,1080.5098200204684,1006.1909173330699,958.3736159002236,965.0290177692633,35231.212503946284,529.2116550156429,801.0751041268036,568.2020692201562,2103.6479080856716,939.8074633575244,10168.207849401257,99350.25458448836
851.3229155449193,471.70238769892893,1052.350887690686,975.9960004097087,930.7422344937287,932.9831243171081,34366.62186787661,532.2469462538395,778.0212947198252,568.1427671571032,2043.624040366862,911.1212448096874,9854.165534490674,96587.3284673991
823.3102502273246,468.48849658283126,1024.5672830041976,948.1217896866056,897.850377190631,915.1264142185647,33521.847396539575,532.9478745273768,753.4319180719882,567.8108860006055,1976.2814646113297,886.8085931458963,9574.669405802917,93824.64292168514
794.5751670381024,470.83037046900427,995.2663732448453,915.9641590431097,872.6290690155769,881.0545613327623,32701.179400690948,536.6609411426164,730.1294689818931,569.1353330613762,1914.5997851172351,859.2579684868252,9267.31464873092,91213.5298026077
767.166377943234,469.31600630397145,967.926674246166,887.8611297711673,838.9581431939505,864.1124443281805,31902.428932168983,537.4471778497164,706.0727244059113,570.8671874018985,1854.768165955229,837.0604481177176,8997.581926968027,88571.8109090076
737.2297797696457,472.24901558084946,935.9505418193512,857.3449444857926,813.4512242312248,832.0991078150063,31053.406973393612,541.5742098975973,683.8079180535234,573.0508654783956,1789.758152071701,809.8543806539515,8679.191586582483,85607.429323794
709.6585237007815,472.8327766862115,911.8759857004513,829.0747405505288,781.5096904825916,827.3463381355275,30281.520971842947,541.8517613283642,658.9370305451775,575.1368000288971,1729.890299066532,787.1548493295057,8421.227943227183,82900.49689112396
682.401897260061,477.2201018680492,882.4371635477683,797.7488771676254,756.7889757623699,800.215609123918,29522.227093415502,545.987376378937,635.918523833228,577.0332848261858,1668.5827794047937,760.1917096107437,8142.415918497583,80190.70055828668
654.8220009007376,477.3018660660823,857.5075239075642,769.5043235903203,726.7269612293991,780.463973671029,28798.88871534236,546.7977093155556,613.0661798859059,579.9195407275472,1614.7178516117808,733.9451290374923,7882.114917585432,77536.65647187855
629.2686798738536,482.0014363713471,830.1461907289558,740.8039417759807,698.2160147889377,758.0595599382408,28091.0100987433,551.6752078686245,590.0307834318143,582.3886030462394,1554.1291048308892,707.8149453805547,7604.95419038028,74795.20423276261
603.4660573313622,484.4002661174837,806.0091842227226,710.5829170188587,669.6917046508021,737.6664826846587,27415.455408149403,554.4431275607393,565.0884201243528,585.5352104218925,1494.4721943821673,680.7100701246648,7342.471448354185,72111.61282933863
578.1568004923852,486.706708016861,781.7822546805916,682.9967848972957,641.1855461224592,713.6481814684869,26763.331991940748,560.3251443068316,542.7651563074965,588.3160816830366,1436.9980290514156,655.0949564813512,7080.400895785273,69545.14849369375
549.7811606729175,489.1283606999228,756.9234352206789,654.8292665878649,613.4874061296182,693.7754862472918,26151.193562124226,563.9369014929152,521.0791301208155,592.2118157882633,1386.4060231148515,628.5478905236313,6822.999522305465,66877.67257181296
523.0307490594153,491.5602568594912,734.0290997521018,630.2207736305248,585.4624366001967,674.5358450534667,25555.564736875738,570.8047344283463,498.7864475955008,596.3140181852903,1330.7128983821353,603.2969249088534,6558.439123787752,64162.2599504387
496.2288754819228,490.57648228086055,705.6465329021507,601.5663082092644,558.3309247914846,656.0782344993823,25016.481944109844,574.3728342251337,474.2580099902301,601.6248561330501,1272.8715592987303,580.2371789257004,6297.1713924781325,61239.31594866254
471.8839295379116,499.173790703386,681.4657502334572,576.0513357330389,535.9068728856819,631.9153070820365,24502.24611621786,582.2189602448987,451.43049413826895,603.6299314318818,1223.5884441078338,556.7178794682252,6061.059192310372,58761.63934687424
444.83418290892143,503.3253855877657,662.8538581270278,549.0134719634119,510.800933672979,615.7074115146868,24019.91670337593,587.1519928790558,432.7899163428026,608.6477459385283,1178.7269456381696,537.2006720726608,5822.1397870420715,56229.33174682695
419.67426961858973,505.4736126690582,636.9971122375229,521.1861947269159,483.71921913861087,599.6110683472451,23593.479323713593,594.4986436904545,412.5976280435458,614.2352923251973,1128.7154660497786,514.3929813005482,5565.812843245071,53621.874591890184
395.5221134354561,507.7443824809653,613.6938469747014,494.8945130103586,457.8785651854564,589.4071953197484,23215.439780251418,600.6323913638261,390.49088328751543,618.4011809922047,1079.395957032279,497.86594145241963,5330.093012317389,51098.394594362435
374.2590883156551,511.82078855857173,589.7460409683711,471.1273925729773,435.4141737546255,567.7851840891663,22880.955568190435,608.1534770979093,370.203698878456,622.6413138884773,1034.7410404932366,476.65981441039685,5103.846414250254,48625.286586427756
352.6531556600477,513.0738955525504,569.4373611032108,447.8843602173129,408.2741562872476,553.7708319214738,22594.591075432665,614.9157003564989,349.07053006805904,628.4371567184547,998.742346307604,461.8369538758318,4880.850990602201,46169.87806790442
332.96271790936737,517.1892038448785,548.1293698144185,422.09704229240015,384.918407137344,540.3423236754948,22356.630455272694,623.0547022545046,329.9434368909452,633.594683014732,959.3949353059718,442.57717364477213,4661.852643110022,43731.11652235572
315.1139073466183,518.241502001037,529.7734183812636,401.057158769956,357.85984831760237,532.8701020743229,22158.51872514104,629.9492019381014,309.99302208340254,639.2326706210882,919.6848137713428,432.02724620807186,4452.0875317813525,41392.91975399627
295.97329870910926,522.6146263372228,511.03033093177726,376.36969994462305,335.91456187566814,514.4766774488967,22020.516675752096,637.9955374916433,290.44640505800834,644.5393895123907,887.353212678099,416.47040613038706,4252.377151949002,39092.33223167188
276.44385461722567,525.6035349820554,492.5856988261618,358.29789177198495,314.6569821695864,512.0086061919125,21765.676756746812,645.7506516172399,261.7590380976805,649.0986817037075,859.783083002297,403.5219268606891,4064.5065702763263,37107.25550985907
263.06362230290307,532.923586741755,472.8192396513055,339.31355756473823,289.4533260938914,499.35806109936385,21828.07707889853,655.5229428738368,246.80230853715935,657.8038267315122,834.6308373794991,391.00458682142397,3883.00869810497,34966.769318399194
256.9302960083445,534.5398231564029,460.7530420244387,323.8761070998491,277.78426937956755,500.10157788543677,21738.29657154391,662.1146774629115,232.77247699369872,660.6635316016803,801.0154640807332,388.0538530925235,3707.6081358166393,32760.817282341184
252.964895391071,538.6932684573806,439.1067146798569,305.0098931191217,261.2079671496852,487.7824835193653,21739.31741845898,669.2702413240139,221.54811687549105,664.2689065157633,783.3195408959031,378.4265967831881,3528.078917180228,30535.69496564266
257.07704241974716,542.0080999460329,429.8814272970565,295.88778632107403,248.56582260285947,494.1738867085663,21520.966918201168,675.7138263695385,212.50302367670122,668.9494632030227,768.9992601727782,368.7870296971367,3356.1472886075444,28607.631332605684
266.20762364104854,547.1673268719986,413.81377570942914,288.6611950206964,242.115529850251,479.0475090463595,21213.34253574677,683.91878529203,198.03430122711293,673.9514465271211,748.2678894749859,365.4578039138173,3200.018059596458,26843.845581661724
258.52323179923735,546.8417606813226,403.2824327378916,281.17642426024076,233.91848605573077,483.79565524062855,20904.055927122743,685.6392578411779,187.07002737859398,673.5338429483268,724.6532549665002,369.45132912542965,3093.053315601004,25058.315597591303
245.46120492105715,547.9889245935944,385.8550270957488,270.7338273720289,225.99790331790862,455.4980617658155,20592.360794389617,688.3979420163298,172.99848901423968,675.5948995131891,708.4686885578488,369.4061752232786,3023.813347395141,23636.281071086116
238.5861765413893,547.3408783488336,374.93496397140575,266.91292255028515,217.9778487026645,461.58485479555804,20315.226135311423,689.7672735165155,163.10295892430278,675.3580165020485,703.3444418365175,376.97422082487293,2966.9242906289714,22228.873922091374
231.70206938809795,549.1109291219235,365.4085826626639,264.1430382896099,206.46529190091863,442.3345206732967,20073.939407038128,693.811639672062,151.94494424200224,679.1188627033014,694.8761937063992,380.78511738956354,2918.4411526058184,21001.076070553165
228.86192853179205,549.1857046236453,357.490102819353,263.1921795524786,200.95345227393804,449.3934447663306,19843.953081658834,695.7672157688486,142.62468259987912,678.657838389422,687.9424462622987,387.8334163611582,2889.271577420253,19852.16763678007
232.42447934709935,552.0015479546989,347.60601949816464,265.5365752999707,199.4139672227886,424.7611502639091,19644.200496751222,700.4520168361119,134.11461854553355,682.5706509586756,687.2205471773009,400.01012209759244,2874.0263939769275,18864.17478595017
236.8125124140219,551.8050329868423,342.4622471568339,268.1164106737515,195.45761560240442,432.7329365783297,19421.451216982983,701.4093103082386,129.25855911004334,682.4652629956605,683.8839289004773,405.97114539893886,2855.552547813544,18306.104378325857
239.76474496674354,552.073790116443,337.742284015113,280.03092076082254,191.45021075992727,418.41905671054974,19370.92939511398,702.5080212852565,126.11320326527186,684.0223434493436,682.7328375757702,405.54828392313385,2850.996054783384,18053.946730082516
240.06899859412357,551.3108702849485,339.94051477333744,277.2686015606768,192.4442308009902,436.0497765188859,19367.84438822096,701.0815206229177,125.72892219439252,683.1059510286158,679.2973278460113,402.5204530280241,2847.3595550625037,18142.64501623126
239.4332747718248,551.8501946257958,343.942504655091,277.13644529514505,195.06886679248672,415.94400548636884,19358.683225826288,701.993896679671,124.58593679359151,683.9825740894524,676.5482553550007,402.46050658551286,2860.2027626575345,18267.75809780746
239.07460173719952,552.4951375055113,343.47351122993547,277.7304153828615,198.35585413543896,432.44427450038984,19350.617644648602,698.9569044795263,124.49234410878998,682.8935077355135,681.5003555952957,394.8750212767869,2862.5279670844707,18181.586070241927
234.2405489210675,548.3900179649403,350.6419857009387,277.600519895721,192.77196360530377,416.55646326346243,19349.5487676082,698.4584231172761,124.06163555877848,676.8835608707805,679.3179490232413,397.1025620115296,2862.8298688922787,18188.189710767278
235.26344551157044,545.6330645101234,348.1764183954716,276.22740451665857,196.73534013809447,436.8034067249807,19335.882641332948,692.7179075477774,124.45044176016278,677.1039752575583,675.4808487609906,389.98204886262903,2843.5238003717054,18195.335642077654
230.06546865256402,540.0971160392211,347.52153872258384,273.959746721898,195.80088555594676,411.18662744334404,19335.78149672946,692.2750807882178,123.85486644619414,671.1181968556474,668.3435290448451,392.55957556412443,2872.2712484928948,18183.99453043751
229.51667417848998,537.5319749072966,345.37669934432745,270.901525369396,198.45230240612267,432.1120931857031,19330.746515910218,686.6096209162953,123.58025625651369,671.6656165852379,673.2652670788237,384.9036646135615,2879.8296785235443,18321.81717259689
227.537769180533,532.2866416023246,344.90869231230295,272.54091012248716,194.51890503572167,410.58707999488274,19336.205241955773,686.7562425724338,123.4458734885596,665.6646447788296,673.371368024201,386.10984872649493,2867.5992935799527,18148.80210173329
225.41671301075309,527.9373480498632,344.08566528374655,271.79445334023006,196.78876685263933,427.81050020072223,19323.669499482832,680.8009622542256,121.74477377307994,665.5739799303205,671.088335511614,382.40788583334796,2869.260324821727,18174.214782145584
225.98859233892702,522.4992844991605,341.31356589954834,270.2667782168479,197.54809257090164,399.75034272249786,19323.85767215635,680.2311236007077,121.55254078893606,658.2645571072258,663.2943560369318,384.4778366527383,2850.6391725878552,18266.815550735104
226.2065542030012,519.6891396627116,340.10995897000157,270.0004854721211,200.21771638747524,418.58879872348166,19326.10379467798,675.0565173405363,121.63419028803276,658.8195454227297,667.8853422776376,379.91042873578203,2836.9517936553684,18293.447331476844
226.96473819151046,514.9991610002077,335.9615918491799,269.07604479265234,198.68024020272398,399.0596571792073,19332.765626599932,674.4555189865288,122.6056854347243,653.3120019588994,672.634015395083,382.30915588651516,2810.6524938884854,18173.554477619175
228.17733629287676,510.90357572794613,334.52771156969595,268.22033207099435,200.27185726592842,415.72311345367274,19328.99684829195,670.3439601560082,120.67025506707495,654.6627644757004,668.4243623636878,381.64328860605605,2815.7783843265834,18126.41224488414
230.84874175578054,505.8669077204679,332.3126740055676,265.8823812945491,200.40230730818388,393.0938251462091,19304.209097876166,668.5611708686502,120.95563599511874,648.0914012961802,665.2741720849211,385.44089066949033,2801.222677514871,18094.48488453175
234.2809382078853,502.12284700509224,330.01930944271174,266.07139683795896,203.2412625981483,413.57353586650385,19293.914227738678,663.6392145027881,121.97509300170873,649.1872519358599,663.8836045231483,379.6771617351174,2789.7597519052447,18123.449516977118
236.59929042208972,497.65259292347184,326.93571077820786,264.4495378819198,200.55654133554597,390.2328780207589,19318.420670299296,662.228788992616,122.59086265941569,643.2805149439199,666.6347800833297,382.5145353101545,2784.3177782140883,18286.02707166493
237.25610316691953,494.02380649280553,325.2056600605847,265.0282411946356,202.46527375726455,403.5072862214843,19324.692468904526,657.1046710303129,121.15618643803057,644.7845015053473,659.1633305047195,376.11728104844843,2772.362326418822,18285.508519289717
237.5318967626088,490.06207933774095,325.17179377972315,262.47703639199943,203.98098297382853,379.47341505249943,19340.621176959412,655.3273730693858,121.7672425177809,638.1538032863949,659.8645942556823,380.5090734197388,2761.7675679970007,18267.125194630844
239.76402999199053,487.02327427056446,324.0082862762291,263.454747714066,206.29581025550954,392.6494522428927,19342.662835650917,649.894566712816,122.61524821723579,639.7818472205536,659.6703487803012,375.4817605125291,2759.0625540299025,18317.358354488817
239.13719258015033,483.74433390732634,326.85881630891976,264.69354459298256,202.39466750484902,376.2965430771766,19349.853201881615,648.8890371407201,122.82525067031028,635.13280736232,664.2273934188817,377.82354373291577,2743.5817917422582,18227.27217761219
239.97706102706712,480.5614939561014,325.776248877205,265.62149501262013,206.4614811292949,391.9493733596499,19344.703683507018,643.4977124964132,121.80592511912367,636.8825550053033,659.3998837035992,374.1851019581204,2746.5854976132146,18291.40564948371
236.05876632936298,476.84978706273915,327.76003475497464,261.3060113673126,203.24586326236684,370.5122549445461,19344.95918950031,641.8448038205711,121.55859143597041,630.758645949863,654.9507453043882,374.9381825145083,2735.7445213356846,18362.53277263856
236.77713667360678,474.0309979468462,326.051315315218,262.0048245043957,204.34703340848296,389.05658011886294,19346.382139382044,637.3310092876042,121.10305537519616,632.4774062584285,658.0839237298813,369.73910792823045,2738.1497817464415,18499.92011623507
235.06154120982865,470.19204411852377,327.50911453291934,258.53074873453903,197.56928269667353,372.1014799980601,19362.94573571759,636.0571434360074,120.73513002949292,627.6295642524495,655.1643200893267,369.6776497408732,2712.8295864986917,18386.195975417097
235.93596548948275,467.4414580223096,326.69862556203793,259.72758602554904,198.92213243205813,388.23594699374837,19363.37382224469,631.854662792001,120.17203737308172,629.0452205830919,654.6255307511856,364.5789738434996,2715.457502055977,18422.475481483518
170.61997258258023,498.5546210633752,273.6271795355444,281.74310563889946,186.5356227063628,417.49641588510514,15125.51679282118,627.4905180271892,122.29495496022703,539.9658187094165,509.31355009658273,314.9499739318116,2274.0338222087994,19856.295392552736
169.43990050565384,491.7439675196632,269.2699509916165,283.3307603132358,188.65756389955794,435.8097163237959,15138.890029940188,622.0444279498706,121.18762241009883,540.995578374914,520.5717451503438,307.35567314727615,2277.560218226816,19939.51164241736
162.01185887773576,490.69922486903266,275.75704027327,282.0740381774956,186.3754512220247,421.1771612732365,15122.990569882626,621.6635025645562,121.33822424663182,533.6374684162256,521.6303696053981,306.93998828233316,2282.647490971222,19751.86507274106
160.7117098173988,485.8272354234513,273.79612128765814,283.2379824700632,190.63938004151677,440.48330388751964,15133.255562727763,615.8638510264209,121.54100115793715,534.0898217115554,521.2144954385496,299.2021024455872,2274.4915942779694,19820.48696673143
158.65975311001472,484.4131342405389,278.51713688646436,279.29705338891023,185.205831493361,422.9398577365614,15111.103665262186,615.0641280542118,121.37051889043137,526.0580096580743,520.37548913495,301.15819646645605,2281.022749543189,19849.96567562462
163.92395352448932,484.92866053592365,283.50105901507976,270.43766574437706,179.56392120392212,452.97764145664314,15381.44933093486,630.272213168258,125.61296610750091,545.0667639173589,539.6502684510367,265.52861774368284,2252.4275579514638,19893.990386950594
162.45009730064504,482.019480745396,285.8010619424599,269.19704153364256,177.27862211689984,439.6208145157294,15363.894073982541,630.2464626977016,125.38019008730672,536.8987870981725,541.2107372272335,268.24581040889524,2247.2657857005365,19707.20794992331
163.71576826253306,479.1152604036828,280.83998316226103,269.0592174277349,180.6070225238584,457.38282480361704,15373.49217187019,624.4063445128088,123.4104813074553,537.669929124128,538.1683808149809,258.52178101395674,2245.720602362305,19741.928343590214
162.3230228325252,476.3027073651253,282.30110355118666,262.6639637919402,181.95777775329165,437.3135923572218,15353.79542690898,624.1157364282126,123.1703447980129,528.965143196859,537.1343848154337,260.9778065517076,2251.6544866261797,19700.987040800195
163.30793163591426,472.9416458048095,276.5685998887445,262.87265264379545,179.98423000763452,456.7461230929842,15364.600709847977,617.847736413362,122.39470679515857,529.3712381150043,543.6896036693987,252.3466769975158,2235.9420250703347,19748.87611852003
176.23987399328456,533.8972878435611,176.25351346959422,266.310495609704,195.68362243246992,485.36170758780963,17125.060845635162,692.3472422860825,100.8581247121674,566.8845994957278,621.3070879077269,179.547021607937,1703.0735249566912,22299.59084622463
177.03230174845243,528.7889222337299,171.4166062898523,268.2329753724564,194.69909033879256,505.0292045168852,17130.827776846472,685.9245598278081,100.18873916934794,565.465636563052,606.3646380879022,176.0670236559771,1695.883225269915,22385.527092319287
175.65521938061184,525.9855584599312,171.08426209532598,265.34090836026985,194.38894235364003,485.0558749810501,17105.500702407793,685.4664901361651,98.83388336391309,554.6693169823266,602.9710766858941,179.14208074112855,1713.1802326241063,22357.976889290425
175.58160930428852,521.7150923734412,169.42105688576277,269.6141339977621,189.4936085477178,503.44367852289787,17111.494800196924,677.8402075859261,99.55426112116028,553.4359455675684,601.9580168041471,179.21425378824676,1713.8810381533074,22242.664178266212
174.63408468646682,519.5923633940546,171.54748991706055,268.8376462984132,188.416852164758,487.486722981339,17101.147741600475,677.6769931798634,100.24081380564516,542.8866134646316,600.5418888905747,181.88065918881304,1692.5703691643891,22128.937283835927
175.45144028277002,515.83705307497,164.83757036084822,273.43699377385394,184.43781265190083,501.07329172800536,17106.1015213298,670.6923195760136,99.7130194074941,542.2248278045597,578.1105111385189,184.47318149462342,1696.2927919458746,22121.41972637354
170.38360897114202,514.0818593841709,167.7148387189524,273.3903069104751,181.5578322983086,481.48157005580975,17079.92089001657,670.5787919089383,98.88806400407525,531.9311254395045,576.7795867267176,187.7132594624309,1691.9512710099916,22140.919798559757
173.80965821110308,510.3339956057558,163.44677471643118,278.73748815269795,181.14099243508804,498.415224870877,17087.743013199783,663.4755050097373,97.93284534800127,530.8368852074735,574.0231524401036,185.23737099396067,1701.914769054894,22113.84427343562
172.69509105152858,508.4960261851122,166.05149707020476,278.18297308376907,180.04566876185763,479.2766236490816,17076.644416028135,663.3899426108975,98.47043617359506,521.1288188852645,573.1927356412644,182.55768576373825,1702.595003536385,22036.14620776635
176.85304037658057,503.92559126818,162.5111253228619,283.37523096103075,182.90674180196314,495.0327987587576,17077.61572076694,656.4089860215785,96.65840111912736,520.9271735267273,550.5109680921087,179.04554879333887,1703.7372161728754,22181.654700467763
172.47532841241187,502.7829397398892,164.2559845702133,274.363854772994,179.45919786223402,478.3300633716652,17069.599615551284,656.5192884686747,97.55874567843574,511.56405947491146,551.5889989942408,177.4496061240064,1707.3577303116874,22252.093718446955
176.43246908306233,498.19459234177185,161.484466560285,280.90731090369883,183.73069200990363,497.98091277468507,17071.388388096904,649.5384048220691,95.11732799574638,511.4014332472912,548.6829480190221,168.80890235969508,1739.1913638545218,22326.028655609265
175.17358145391478,496.1863768261489,164.39590415860292,276.86132013388544,179.86897482044532,483.6027012388465,17075.475134640972,649.6192438654706,95.6438233483733,502.8682061690424,550.7328450499036,170.09589581113644,1748.3005953268084,22133.311485809885
179.31333675322156,492.05726988157664,165.17175944248842,279.42195434124955,184.38334768084795,500.1926635141428,17063.54894814262,643.6470001183008,93.88827103497245,502.9833256983401,531.8542065095398,163.5784333334277,1764.8510384957021,22123.55238374731
179.66941066637762,490.4446156799694,169.364983178452,271.4312683802468,180.82425080536217,478.126232631985,17063.4541190373,643.7033434679132,93.25905588722692,494.9651720143492,534.5407876490585,162.32053007019405,1768.710802517347,21956.460002989934
184.30860299869337,485.38952407647645,173.23752528477564,276.01572608576436,188.96487622118403,496.28434612002116,17050.851686661666,636.1814476974205,91.33525768063056,492.807448794101,540.9062053997204,162.82794285390972,1796.5219799730098,21841.2242468895
184.11188585736693,483.0671950953791,174.20614786487133,267.45702637394777,188.23136715963207,479.81019671680997,17052.93403228614,636.1258160762287,92.11726789762211,484.331883511771,543.9830035556146,164.67993340331458,1795.1737747216132,21664.724775134775
186.6099650378671,477.9819103938938,177.54673152074645,271.8589558077299,191.09595549495717,499.26440418175883,17046.863778386516,628.8117013179937,89.58059967826888,481.84914783933004,527.816823905469,164.2081143307942,1809.9757856279286,21480.620444168428
187.51296192741685,476.02168107805323,178.83566035682176,261.06105806294124,190.90001884034666,480.4296613759248,17035.44740163497,628.8414319330808,89.88947097476449,473.08598725054753,528.7163727566357,166.57916692442453,1806.6578365620117,21420.912250986832
191.21160754388305,470.6048177812721,180.43817521556414,267.1024254099687,194.2821052121856,500.6233178950765,17035.231712019828,622.3909040611035,88.25705078061216,470.8446369680927,535.7094690218227,168.16757572254193,1806.8953657964219,21282.437651420994
195.46547011136806,468.5347979038342,181.8121265346854,260.5250467192784,196.11441755464736,486.2716579685264,17023.420775483057,622.113466839077,89.63956390908626,461.7833599373754,537.6069598854405,169.36151410144592,1798.6749177930255,21113.03428109733
197.91571724266288,464.3536923845003,180.86644295037593,261.6347003353104,196.5488416627146,505.27547014484617,17028.13911426083,617.4337416792491,86.22137047315029,459.8083826489163,526.4364495597422,172.6077297247624,1785.8441821618899,21111.344297743715
196.173684113076,462.3593625540493,183.74781257080107,252.19275467675408,199.02607141142303,487.97435694584846,17000.21754249912,617.3954207776245,87.22285188280004,451.4211959371893,525.2015532858946,176.35943929940726,1773.5424708465307,21089.413662252377
197.96320997255347,455.682698950769,183.07492888860057,254.04193548632267,201.45342915844975,508.53626410242566,16997.504532666535,612.5494219364302,86.4909909406662,449.58876813983534,532.592997736285,177.1517644269185,1782.1902873805652,21119.46467814416
197.24120779443993,453.41450976009844,188.43839815292276,249.6674737129252,198.71399557711987,493.0138834824619,16932.470957909813,612.543523919973,87.38188877865153,441.5620564203212,533.8467641413307,178.9077679586597,1782.5408453899845,20924.594621609576
203.59686689252712,448.77768799065706,182.28287770675047,253.7938792690947,199.5656053983967,506.99836887781436,16972.269727405088,609.1971734590225,85.72739706345075,440.19406757069663,534.0725760778245,179.25315055766492,1756.7352125789891,21051.801835722785
201.8163591794997,446.1198718451064,186.3362381312776,251.69949719617236,195.24297874793538,496.1727793336553,17003.130150449557,609.2368097834392,86.3385702020141,431.7841271902949,538.063759170386,182.11203800809898,1764.4327829518593,20857.088858784246
197.77616642927495,441.44112757484066,178.86185550443008,255.50637261904248,193.82197193829694,514.0278846892403,17033.754643563763,606.4681441507026,86.93495039233608,430.36779511136854,549.2772990650716,186.69428906027866,1761.413871726171,21010.274142524893
196.03470047328096,439.212180885976,185.57874837694217,248.3376935998436,184.1393494680983,507.7803407196264,17034.971351208846,606.576097313871,87.62202315915113,422.13114911050724,553.5898025944377,187.7155347130515,1778.7119861443477,20863.671229610547
196.92848006318647,433.13327416854713,179.89469482003463,251.13093096114093,181.8286660230616,519.6812442481222,17048.62385952377,603.4333541106014,85.97162977147308,420.9754018582206,543.5795872367363,182.51418795330892,1755.125024824057,21014.99778283646
189.9108172271425,431.1368232112234,184.2345224935407,241.25524097452666,173.59274349289902,503.135678301234,17032.042543046842,603.7723370115597,87.45709211283612,412.9991964682758,547.0756246859283,179.33731050636624,1759.0940932244841,21057.20050342945
191.03193865264208,426.1575081587931,177.7045816543075,246.91358827172596,174.10598475353498,515.5796002110662,17045.2245638781,599.9460346744387,87.19218788677455,412.2636293587658,546.2573112219332,177.7550300733704,1764.5612218635342,21124.158357808847
184.16819076722467,423.8206789300585,184.54499014564183,239.36439523879463,166.804098078799,502.2879720296644,17036.368308246958,599.9766474943617,89.54706991157435,404.0167207505301,552.9045698104584,174.72285850931442,1770.8307081614487,21067.87447931544
186.99442847515527,419.3955616207724,179.16476272141145,243.48084040983716,173.06440400379813,513.1018546704959,17049.361118371064,598.4428082222216,89.10834667759319,404.35588139756845,531.3581328634572,171.25118766617942,1772.1084637060387,21097.804209472488
177.836317258218,417.238363904641,184.41409694998939,233.48891717082665,168.10963181896787,495.124258180791,17031.85999568034,598.7098263463412,92.01683138372562,396.2206373680294,540.4643833636292,166.4722444828248,1791.0683543993532,21158.867029903733
182.1668178847079,411.73930958180665,180.63055737006033,237.7434215366122,171.2330409412524,507.2014437325739,17041.06910610468,596.4663815763761,90.19530070087399,398.1139872290259,540.9007141021668,165.89220006147545,1786.8855387953083,21049.25150729166
178.80036693617325,410.268446642407,182.51915746504648,229.05593547043264,168.7519770409567,493.25496117725834,17031.176011661682,596.6266586717423,92.6239654636697,389.91401524351505,549.500090042569,160.91665398699283,1805.362380882743,20843.038289047177
182.20908617185586,404.8619250294704,182.0949165381629,235.4786878100201,176.24156257248328,504.32303652804086,17032.379577595155,593.876369860706,92.41477609241686,391.2064183106425,523.3298745139123,157.13856774579452,1808.366066619536,20753.020459942032
177.44028158282168,403.6778664140083,180.8545971422416,223.8432231227705,177.0771713349269,489.2496396002759,17023.279210409353,594.4075838265857,96.54757210607113,383.1504983790833,532.5246688584087,159.0857265043006,1818.6432596642783,20721.40047289836
180.87837657235298,397.9163025843202,182.15868295322625,228.0945555339423,183.09224359697444,500.61928553425605,17018.251393879473,592.7651993999074,95.44111709634028,385.94161616801125,532.7294108421486,160.39694950997915,1826.4135305626064,20659.741957643797
177.86346756331187,396.53510740983654,178.38949005494763,219.21372662265463,181.35949541201126,484.09975858498444,17009.96622829641,593.0443438356544,96.62123403230423,378.7901671029776,543.2861147817268,162.416389752336,1826.0354715219883,20563.305146874718
182.46226972851662,389.6567305541517,181.88719533420095,225.61357908111623,184.4525703308128,496.1293295980518,17003.586152704527,592.3523051042517,94.19307432604471,382.26822767236945,528.393721199796,161.39178066416912,1812.2465632964688,20545.02257570699
178.66214244861726,388.87111924544064,176.8855606883424,210.56478265893023,182.26051847500116,480.15796830675066,16997.859789631297,592.7213401298349,95.13770065837777,375.75196917294187,533.9260683190728,165.90262354001035,1791.301977548102,20574.711809741682
179.56662067933382,379.1245818000773,179.25720194001593,215.7534619390593,182.91226399098412,493.78068548904724,16984.575005387072,591.5732294858294,94.30053907153062,381.51509988306157,536.3929504921813,168.79078504491216,1792.5880011305462,20534.336871228617
179.08504595406998,378.113957761495,178.1766190459844,207.5187897432363,178.62966463050176,479.3796676215022,16982.38667094079,591.8591631215108,97.51742923634023,375.32648128532117,537.7885926218914,176.525263156085,1788.4936927970018,20490.524866984306
